#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:impatiens" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:impatiens" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:impatiens">
#                <taxonset id="TaxonSet.impatiens" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:impatiens" name="distribution" x="@birthRate.t:impatiens">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:impatiens" name="distribution">
#            <parameter id="gammaShape.s:impatiens" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:impatiens" name="distribution">
#            <parameter id="kappa.s:impatiens" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@impatiens" id="treeLikelihood.impatiens" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:impatiens">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:impatiens" shape="@gammaShape.s:impatiens" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:impatiens" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:impatiens" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:impatiens" kappa="@kappa.s:impatiens" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:impatiens" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:impatiens" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:impatiens" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:impatiens" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	gammaShape	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
1474000	-1800.1366922404357	-1969.6915874144852	169.55489517404948	-1969.6915874144852	0.11242230365958028	173.42536050619128	127.28830664966051	0.23875222410366118	8.177825426356739	0.24033531001171063	0.28370068701830303	0.18055923003843888	0.29540477293154743	
1475000	-1790.2878291213187	-1959.4211718425888	169.13334272127008	-1959.4211718425888	0.11666896190689263	173.0038080534119	124.90556405389194	0.23875222410366118	8.177825426356739	0.24033531001171063	0.28370068701830303	0.18055923003843888	0.29540477293154743	
1476000	-1795.0954234266217	-1960.979990896867	165.88456747024537	-1960.979990896867	0.11549676559174087	170.57492139301738	85.86352536672022	0.23875222410366118	12.747531943875673	0.25195353086126404	0.28370068701830303	0.18055923003843888	0.28378655208199405	
1477000	-1791.7944000508023	-1968.9345320971104	177.1401320463081	-1968.9345320971104	0.09439104350515068	181.76857198236513	128.9104969742227	0.1768382373886535	12.747531943875673	0.25195353086126404	0.28370068701830303	0.18055923003843888	0.28378655208199405	
1478000	-1791.2330377207759	-1966.3727585675183	175.13972084674245	-1966.3727585675183	0.10022581550914268	179.11542468915042	118.75600209884816	0.1768382373886535	9.00452564780888	0.25195353086126404	0.28370068701830303	0.18055923003843888	0.28378655208199405	
1479000	-1793.5659303619866	-1967.7097795823042	174.14384922031758	-1967.7097795823042	0.10816547511667535	178.11955306272554	139.51990958396036	0.1768382373886535	9.00452564780888	0.261115676372683	0.27453854150688406	0.18055923003843888	0.28378655208199405	
1480000	-1797.3657523769175	-1971.2533828414023	173.8876304644849	-1971.2533828414023	0.10017592481098757	177.86333430689285	133.73353495450522	0.1768382373886535	9.00452564780888	0.261115676372683	0.27453854150688406	0.18055923003843888	0.28378655208199405	
1481000	-1799.9434017997712	-1965.954942869228	166.01154106945674	-1965.954942869228	0.11353051294325776	170.6923271924814	118.9677199194868	0.20169985829870574	12.92450688832306	0.261115676372683	0.27453854150688406	0.18055923003843888	0.28378655208199405	
1482000	-1785.4074209096527	-1962.5201611712332	177.1127402615804	-1962.5201611712332	0.08694928791883073	181.78116761772446	117.58799365952062	0.18934109141809094	12.92450688832306	0.261115676372683	0.27453854150688406	0.18055923003843888	0.28378655208199405	
1483000	-1783.3903385987924	-1961.1667142530084	177.77637565421597	-1961.1667142530084	0.09411182334180943	182.4975336483913	137.5457909740613	0.24207172944937885	12.92450688832306	0.261115676372683	0.27762966855633936	0.17746810298898358	0.28378655208199405	
1484000	-1799.5236953227559	-1968.3643216178793	168.84062629512357	-1968.3643216178793	0.11905532577840325	173.3606371807402	99.31083359413022	0.04092462089066683	12.92450688832306	0.2516090428761424	0.28713630205288	0.17746810298898358	0.28378655208199405	
1485000	-1795.9591281982116	-1966.3700698109499	170.41094161273816	-1966.3700698109499	0.11826648759168468	174.9767932129524	108.95631485264093	0.08676533548828089	12.92450688832306	0.2516090428761424	0.28713630205288	0.18554001180094523	0.27571464327003237	
1486000	-1800.6146552336102	-1978.4896240199726	177.87496878636247	-1978.4896240199726	0.09152162831502664	181.83943445072865	143.89557763744642	0.08676533548828089	9.412125025780794	0.2516090428761424	0.28713630205288	0.18554001180094523	0.27571464327003237	
1487000	-1794.115391950901	-1971.3169611482713	177.2015691973701	-1971.3169611482713	0.0938468458036989	181.16603486173628	123.91787078247245	0.08676533548828089	9.412125025780794	0.2516090428761424	0.28713630205288	0.18554001180094523	0.27571464327003237	
1488000	-1797.7738772249113	-1976.0388640870544	178.26498686214313	-1976.0388640870544	0.09045584978759764	182.2294525265093	120.65228186993077	0.08676533548828089	9.412125025780794	0.2516090428761424	0.28713630205288	0.18554001180094523	0.27571464327003237	
1489000	-1800.4712308046237	-1971.1078097548789	170.6365789502552	-1971.1078097548789	0.10344702801398195	174.60104461462137	165.16356920537058	0.08676533548828089	9.412125025780794	0.2516090428761424	0.28713630205288	0.18554001180094523	0.27571464327003237	
1490000	-1808.6061571483322	-1965.208244835667	156.60208768733494	-1965.208244835667	0.15011532379789652	160.68495203625358	105.12389185692045	0.20516402004074963	9.412125025780794	0.26715547549093377	0.28713630205288	0.16999357918615385	0.27571464327003237	
1491000	-1790.2400550265816	-1966.9274973118188	176.68744228523713	-1966.9274973118188	0.0903248599051199	181.2250863743384	149.82640372229253	0.20516402004074963	11.999434273868925	0.26715547549093377	0.2872026131884205	0.16999357918615385	0.27564833213449186	
1492000	-1789.4237849000356	-1960.9794876728124	171.55570277277675	-1960.9794876728124	0.0987423966539261	175.11944317286304	92.70829451689066	0.20516402004074963	6.931593901442732	0.2891626645683457	0.26519542411100855	0.16999357918615385	0.27564833213449186	
1493000	-1789.791702389376	-1959.0730143673597	169.28131197798382	-1959.0730143673597	0.10455784606523617	174.07087129786896	131.98268396922606	0.20516402004074963	13.61808963658674	0.2891626645683457	0.26347995234929455	0.17170905094786787	0.27564833213449186	
1494000	-1789.4336434403176	-1958.8800504444873	169.4464070041697	-1958.8800504444873	0.11595357248515072	174.23596632405486	124.44352406858908	0.20516402004074963	13.61808963658674	0.2891626645683457	0.26347995234929455	0.17170905094786787	0.27564833213449186	
1495000	-1794.9666729967403	-1960.6600231019872	165.693350105247	-1960.6600231019872	0.12010382232333458	170.09931659016488	73.86954362256074	0.20516402004074963	11.20744496804085	0.27827713157487577	0.2560172658273783	0.17071520430835185	0.29499039828939405	
1496000	-1801.4796538996045	-1968.147620147853	166.66796624824863	-1968.147620147853	0.11637798862958952	171.07393273316652	92.11580105419054	0.20516402004074963	11.20744496804085	0.27827713157487577	0.26536293192108534	0.17071520430835185	0.28564473219568703	
1497000	-1783.073795619133	-1954.0305912495526	170.95679563041958	-1954.0305912495526	0.11296636904145665	175.36276211533746	115.2788792770286	0.20516402004074963	11.20744496804085	0.27827713157487577	0.2549889462816147	0.17215041134935988	0.2945835107941497	
1498000	-1799.174287947545	-1963.2258213464295	164.05153339888432	-1963.2258213464295	0.11936735714119241	168.4574998838022	94.55517527094693	0.20516402004074963	11.20744496804085	0.27827713157487577	0.2549889462816147	0.17215041134935988	0.2945835107941497	
1499000	-1802.4778453306985	-1960.4433316861973	157.9654863554987	-1960.4433316861973	0.14514151083647267	162.34154600739285	103.20486174994417	0.20516402004074963	11.032560046893524	0.27827713157487577	0.2549889462816147	0.17215041134935988	0.2945835107941497	
1500000	-1779.469601987543	-1953.8673384091608	174.39773642161774	-1953.8673384091608	0.0991616265914764	178.77379607351187	131.52640094894585	0.20516402004074963	11.032560046893524	0.27827713157487577	0.2549889462816147	0.17215041134935988	0.2945835107941497	
1501000	-1786.1769026114696	-1960.8411080979474	174.6642054864778	-1960.8411080979474	0.10152750282144979	179.04026513837195	127.71887041484781	0.20516402004074963	11.032560046893524	0.27827713157487577	0.25489885624658204	0.1722405013843926	0.2945835107941497	
1502000	-1783.07324012276	-1957.914246499198	174.84100637643823	-1957.914246499198	0.09660639031496525	179.198432250404	137.61259199938786	0.1865302421123918	11.032560046893524	0.2947738682859236	0.2384021195355342	0.1722405013843926	0.2945835107941497	
1503000	-1783.3192107422335	-1958.4380645717702	175.11885382953662	-1958.4380645717702	0.10064721252760422	179.4762797035024	118.85028757904617	0.1865302421123918	11.032560046893524	0.2947738682859236	0.2384021195355342	0.1722405013843926	0.2945835107941497	
1504000	-1790.085083597552	-1961.7661879586885	171.6811043611365	-1961.7661879586885	0.10624340049044201	175.96803409323718	89.39344559202557	0.11603410024727087	11.032560046893524	0.2947738682859236	0.2384021195355342	0.1722405013843926	0.2945835107941497	
1505000	-1786.3847734925598	-1965.1590742137296	178.77430072116974	-1965.1590742137296	0.0803976662233453	183.0612304532704	216.42041463921038	0.11603410024727087	11.032560046893524	0.2947738682859236	0.2595398801123247	0.1722405013843926	0.2734457502173592	
1506000	-1789.2711301278296	-1964.5754006071372	175.30427047930775	-1964.5754006071372	0.10417687720548899	179.59120021140842	147.22858326664516	0.11603410024727087	11.032560046893524	0.2947738682859236	0.2595398801123247	0.1722405013843926	0.2734457502173592	
1507000	-1786.4293769714304	-1954.0329028140907	167.60352584266028	-1954.0329028140907	0.12894906479285057	171.89045557476095	140.1945311316998	0.11603410024727087	11.032560046893524	0.2947738682859236	0.2595398801123247	0.1722405013843926	0.2734457502173592	
1508000	-1786.3947644324253	-1954.0185423568996	167.62377792447433	-1954.0185423568996	0.1215807465923427	171.678311981249	116.00530116605567	0.10764492043381586	9.7794701374625	0.26069578858326253	0.2595398801123247	0.1898480755464048	0.28991625575800806	
1509000	-1790.1163717189397	-1961.1019063249034	170.98553460596375	-1961.1019063249034	0.10830053139064473	175.0609358922856	95.97555838917232	0.12851214998099475	9.7794701374625	0.26069578858326253	0.2595398801123247	0.1898480755464048	0.28991625575800806	
1510000	-1796.773526076303	-1967.9479131972132	171.17438712091038	-1967.9479131972132	0.11533004055244621	175.24978840723224	114.83669537573144	0.12851214998099475	9.7794701374625	0.26069578858326253	0.2595398801123247	0.1898480755464048	0.28991625575800806	
1511000	-1793.3588429575582	-1976.9727945453033	183.613951587745	-1976.9727945453033	0.07101278827049344	187.71254483795292	136.36534797987787	0.11951148047072849	9.953505893131998	0.26069578858326253	0.2595398801123247	0.1898480755464048	0.28991625575800806	
1512000	-1787.1980537557213	-1962.2572378277598	175.05918407203853	-1962.2572378277598	0.09729409737899304	179.15777732224646	162.46215668074709	0.11951148047072849	9.953505893131998	0.26069578858326253	0.2595398801123247	0.1898480755464048	0.28991625575800806	
1513000	-1789.8990583420375	-1963.9611817009497	174.06212335891217	-1963.9611817009497	0.0997381258993395	178.1607166091201	118.54332851256096	0.11951148047072849	9.953505893131998	0.26069578858326253	0.2595398801123247	0.1898480755464048	0.28991625575800806	
1514000	-1791.607648593493	-1967.8417358161105	176.23408722261746	-1967.8417358161105	0.09686194401114775	180.3326804728254	118.95380085425427	0.11951148047072849	9.953505893131998	0.26069578858326253	0.25951341233540925	0.1898480755464048	0.2899427235349235	
1515000	-1789.41850101168	-1966.3641968657798	176.94569585409974	-1966.3641968657798	0.09203681139105405	181.24314500389875	117.83053821944216	0.31836738006179255	9.953505893131998	0.26069578858326253	0.25951341233540925	0.1898480755464048	0.2899427235349235	
1516000	-1794.7955046123925	-1968.8977211588208	174.1022165464283	-1968.8977211588208	0.09345126186905794	178.39966569622732	124.46245220583273	0.31836738006179255	9.953505893131998	0.26069578858326253	0.25951341233540925	0.1898480755464048	0.2899427235349235	
1517000	-1795.5192070199048	-1965.2090098615163	169.68980284161142	-1965.2090098615163	0.0974935497001571	174.04341169375596	150.27509501984986	0.31836738006179255	10.261912017958592	0.26069578858326253	0.25951341233540925	0.1898480755464048	0.2899427235349235	
1518000	-1780.248023803081	-1956.8376592794477	176.58963547636674	-1956.8376592794477	0.09379424328545366	180.94324432851127	122.77661499311455	0.31836738006179255	10.261912017958592	0.26069578858326253	0.25951341233540925	0.1898480755464048	0.2899427235349235	
1519000	-1793.7514091674516	-1961.7192007181502	167.96779155069862	-1961.7192007181502	0.11150924285762974	172.32140040284315	117.25903152622529	0.31836738006179255	10.261912017958592	0.26069578858326253	0.25951341233540925	0.1898480755464048	0.2899427235349235	
1520000	-1785.2726538902045	-1961.3391626226125	176.06650873240795	-1961.3391626226125	0.0896932223744341	180.4201175845525	117.70270425968715	0.31836738006179255	10.261912017958592	0.27106911645895876	0.25951341233540925	0.1898480755464048	0.2795693956592273	
1521000	-1787.922348784942	-1962.3415762579377	174.41922747299577	-1962.3415762579377	0.09727843755879115	178.7728363251403	126.09711541124253	0.31836738006179255	10.261912017958592	0.27106911645895876	0.25951341233540925	0.1898480755464048	0.2795693956592273	
1522000	-1788.4521908006718	-1959.1570625309803	170.7048717303084	-1959.1570625309803	0.11958103457324168	174.85390697130686	95.53967990550294	0.11379376891572598	10.261912017958592	0.27106911645895876	0.27229121707273696	0.18391018696431366	0.27272947950399073	
1523000	-1785.2635799565917	-1958.326709480291	173.06312952369916	-1958.326709480291	0.10742895412229916	177.2121647646976	114.24398898731125	0.11379376891572598	10.261912017958592	0.27106911645895876	0.27229121707273696	0.18391018696431366	0.27272947950399073	
1524000	-1783.641720750965	-1960.0913045849268	176.4495838339617	-1960.0913045849268	0.10190032352957124	180.56318618329976	165.4244582030147	0.11379376891572598	10.066614872291145	0.27106911645895876	0.27229121707273696	0.18391018696431366	0.27272947950399073	
1525000	-1786.4218763814122	-1961.1813922253873	174.7595158439751	-1961.1813922253873	0.1132619272145662	178.4448276912994	119.75143564180463	0.11379376891572598	7.892258490281028	0.28658812446554505	0.27229121707273696	0.18391018696431366	0.25721047149740445	
1526000	-1781.6393660598346	-1958.7232506771243	177.08388461728975	-1958.7232506771243	0.10841935248271685	181.22018904249077	123.79592881894955	0.10949536556081503	10.215212341805765	0.28658812446554505	0.27229121707273696	0.18391018696431366	0.25721047149740445	
1527000	-1784.4843478177352	-1955.4926751425487	171.00832732481362	-1955.4926751425487	0.11413774689117347	175.14463175001464	117.8488333233302	0.10949536556081503	10.215212341805765	0.28658812446554505	0.27229121707273696	0.18391018696431366	0.25721047149740445	
1528000	-1803.1586652814992	-1977.296955308424	174.1382900269247	-1977.296955308424	0.09730823849129226	178.2745944521257	128.92323557002476	0.10949536556081503	10.215212341805765	0.28658812446554505	0.27229121707273696	0.18391018696431366	0.25721047149740445	
1529000	-1786.9282445007004	-1961.7778459523058	174.84960145160548	-1961.7778459523058	0.10369763156153534	179.43907762929172	117.55771086402694	0.10770597024791977	12.94187788557898	0.28658812446554505	0.27229121707273696	0.18391018696431366	0.25721047149740445	
1530000	-1797.106378217056	-1971.054026328944	173.9476481118879	-1971.054026328944	0.10382555280438319	178.32302662296098	153.67247619523783	0.10770597024791977	11.60512701591025	0.28658812446554505	0.27229121707273696	0.1741959365011732	0.2669247219605449	
1531000	-1800.4186889818739	-1969.5141844444197	169.0954954625459	-1969.5141844444197	0.11912333387139393	173.47087397361898	109.63557379203905	0.10770597024791977	11.60512701591025	0.28658812446554505	0.27229121707273696	0.1741959365011732	0.2669247219605449	
1532000	-1784.940103629793	-1959.5775301124938	174.6374264827009	-1959.5775301124938	0.1068400606373665	178.9534757680236	111.09656553813659	0.04837674449750474	11.60512701591025	0.28658812446554505	0.27229121707273696	0.1741959365011732	0.2669247219605449	
1533000	-1784.992966055492	-1959.1021755042775	174.10920944878555	-1959.1021755042775	0.10379226400491173	178.42525873410824	108.32326795069648	0.04837674449750474	11.60512701591025	0.28357364629968446	0.27530569523859755	0.1741959365011732	0.2669247219605449	
1534000	-1796.5484537042435	-1967.4902162087174	170.94176250447381	-1967.4902162087174	0.11747083048340763	175.44601405680106	113.72809873635231	0.23657901150207694	11.60512701591025	0.27320620760535747	0.27530569523859755	0.1741959365011732	0.2772921606548719	
1535000	-1787.829607090284	-1961.8328992947688	174.00329220448467	-1961.8328992947688	0.10795714588134062	178.07842444255505	139.52203947936	0.23657901150207694	9.208277802647824	0.27320620760535747	0.27530569523859755	0.1741959365011732	0.2772921606548719	
1536000	-1793.4252928342735	-1971.6429452364378	178.21765240216433	-1971.6429452364378	0.0891962402026928	182.29278464023471	124.81600036614685	0.23657901150207694	9.208277802647824	0.27320620760535747	0.27601784327334855	0.1741959365011732	0.2765800126201209	
1537000	-1798.0460451386866	-1976.3987598834758	178.3527147447893	-1976.3987598834758	0.08739556211845637	182.92874009143628	118.5631596453957	0.23657901150207694	12.042346225246613	0.27320620760535747	0.27601784327334855	0.1741959365011732	0.2765800126201209	
1538000	-1787.5771994990125	-1961.6911555480249	174.11395604901236	-1961.6911555480249	0.09642350011107122	178.68998139565934	101.91178790767403	0.23657901150207694	12.042346225246613	0.27320620760535747	0.27601784327334855	0.15799480611650224	0.29278114300479186	
1539000	-1791.127058656588	-1970.0364348237035	178.9093761671156	-1970.0364348237035	0.0803428136863162	183.4234834362996	138.09667375597454	0.23657901150207694	11.664523933925782	0.27320620760535747	0.27601784327334855	0.15799480611650224	0.29278114300479186	
1540000	-1791.7902500816933	-1963.5645420749347	171.7742919932413	-1963.5645420749347	0.1014622261108154	176.2883992624253	105.76116123499045	0.23657901150207694	11.664523933925782	0.27320620760535747	0.27601784327334855	0.15799480611650224	0.29278114300479186	
1541000	-1808.2820322609302	-1976.701711852023	168.41967959109272	-1976.701711852023	0.0885154967615766	172.9337868602767	133.09880698596754	0.23657901150207694	11.664523933925782	0.27320620760535747	0.27601784327334855	0.15799480611650224	0.29278114300479186	
1542000	-1797.9835835840563	-1970.9219275666787	172.93834398262237	-1970.9219275666787	0.09501764092811744	176.89356317489097	111.8094148061376	0.23657901150207694	8.601474981139262	0.2768048936364567	0.27601784327334855	0.154396120085403	0.29278114300479186	
1543000	-1777.2745004091462	-1953.6534471293835	176.37894672023742	-1953.6534471293835	0.09781597900795358	180.5293115970162	113.8464418084221	0.19474749476400452	9.826458849208068	0.2768048936364567	0.27601784327334855	0.154396120085403	0.29278114300479186	
1544000	-1788.316914867036	-1965.3443505305722	177.02743566353624	-1965.3443505305722	0.0917342698142571	181.17780054031502	134.36433573613155	0.19474749476400452	9.826458849208068	0.2768048936364567	0.27601784327334855	0.154396120085403	0.29278114300479186	
1545000	-1791.9482687154182	-1960.3352177299403	168.38694901452214	-1960.3352177299403	0.11793473170630628	172.53731389130093	118.25338179754253	0.19474749476400452	9.826458849208068	0.2768048936364567	0.2659642106597569	0.16444975269899467	0.29278114300479186	
1546000	-1785.2601262332485	-1953.1840140183647	167.92388778511625	-1953.1840140183647	0.11473244092536994	172.07425266189503	118.17692443442718	0.19474749476400452	9.826458849208068	0.2768048936364567	0.2628975847413215	0.16444975269899467	0.29584776892322723	
1547000	-1796.2905818125798	-1976.055025133036	179.7644433204561	-1976.055025133036	0.08358752762469229	183.92203184423377	174.3708146517263	0.2019711417629042	9.826458849208068	0.2768048936364567	0.2628975847413215	0.16444975269899467	0.29584776892322723	
1548000	-1788.986890327533	-1967.9485283951944	178.96163806766145	-1967.9485283951944	0.08940053845498244	182.75265435881136	120.3548705423445	0.2019711417629042	7.9747565805472895	0.2918438032511475	0.24785867512663073	0.16719616291005907	0.29310135871216286	
1549000	-1806.3204743924464	-1970.8469762962227	164.52650190377625	-1970.8469762962227	0.11191572338598373	168.31751819492615	113.46135521474862	0.2019711417629042	7.9747565805472895	0.2918438032511475	0.24785867512663073	0.16719616291005907	0.29310135871216286	
1550000	-1799.1624446556655	-1960.0809967484722	160.91855209280683	-1960.0809967484722	0.13262402040147347	165.55711040271908	69.61862386358979	0.2019711417629042	12.651550381062961	0.2918438032511475	0.2681562863699051	0.16719616291005907	0.2728037474688885	
1551000	-1796.4435150189938	-1951.2436043147738	154.80008929578005	-1951.2436043147738	0.16917259751094255	159.4386476056923	65.66908262811073	0.2019711417629042	12.651550381062961	0.2918438032511475	0.2681562863699051	0.16719616291005907	0.2728037474688885	
1552000	-1782.3996086468287	-1951.5377480054894	169.1381393586608	-1951.5377480054894	0.11840244174863877	173.77669766857304	133.7605369314522	0.2019711417629042	12.651550381062961	0.2918438032511475	0.25656248681805915	0.16719616291005907	0.28439754702073444	
1553000	-1789.355456714291	-1962.2840901751952	172.92863346090414	-1962.2840901751952	0.10473517796612276	177.56719177081638	115.41815450007496	0.2019711417629042	12.651550381062961	0.2918438032511475	0.27235893007061174	0.16719616291005907	0.26860110376818186	
1554000	-1781.7830216522088	-1956.4375755349974	174.6545538827887	-1956.4375755349974	0.10305780715556488	179.40394051115848	107.66213383537415	0.2019711417629042	13.371712618320426	0.2918438032511475	0.27235893007061174	0.1695398890449414	0.2662573776332995	
1555000	-1787.8744112441786	-1958.9220569520908	171.04764570791224	-1958.9220569520908	0.09722232390101845	175.79703233628203	112.95451206004219	0.2019711417629042	13.371712618320426	0.2918438032511475	0.27235893007061174	0.1695398890449414	0.2662573776332995	
1556000	-1779.14095342122	-1952.6048701922455	173.46391677102537	-1952.6048701922455	0.10283286417661984	178.48215750420962	122.30205581216974	0.2019711417629042	15.234580774175608	0.291042955107055	0.2731597782147042	0.1695398890449414	0.2662573776332995	
1557000	-1779.8391597042228	-1956.761745539136	176.9225858349132	-1956.761745539136	0.09508864907433645	181.16670866936803	159.32881570047516	0.17323013045031316	10.460897200628107	0.291042955107055	0.2731597782147042	0.169240064138318	0.2665572025399229	
1558000	-1792.550816394263	-1960.2687402420202	167.71792384775728	-1960.2687402420202	0.12098022322636114	171.9620466822121	98.37928623667513	0.17323013045031316	10.460897200628107	0.291042955107055	0.2731597782147042	0.169240064138318	0.2665572025399229	
1559000	-1789.7497163453336	-1969.9918815778778	180.2421652325442	-1969.9918815778778	0.07965501597973312	184.59491124438162	130.67224896151652	0.2818533078328749	10.460897200628107	0.291042955107055	0.2731597782147042	0.169240064138318	0.2665572025399229	
1560000	-1790.9180429879616	-1961.097477402666	170.17943441470453	-1961.097477402666	0.11833354022783565	174.53218042654194	106.47433539306897	0.2818533078328749	10.460897200628107	0.291042955107055	0.2731597782147042	0.169240064138318	0.2665572025399229	
1561000	-1801.5022241310078	-1973.721291731938	172.21906760093026	-1973.721291731938	0.09920838128222707	176.57181361276767	118.77028867855256	0.2818533078328749	10.460897200628107	0.28056506599590625	0.26416301014062477	0.1887147213235462	0.2665572025399229	
1562000	-1803.4099790901305	-1973.5157560123694	170.10577692223893	-1973.5157560123694	0.09931448866785607	174.4585229340763	106.88053622017371	0.2818533078328749	10.460897200628107	0.28056506599590625	0.26416301014062477	0.1887147213235462	0.2665572025399229	
1563000	-1809.355555770172	-1975.7022195867246	166.34666381655245	-1975.7022195867246	0.11205627516133758	170.69940982838983	126.17549132770996	0.2818533078328749	10.460897200628107	0.28056506599590625	0.26416301014062477	0.1887147213235462	0.2665572025399229	
1564000	-1786.4703921533353	-1956.8786425268881	170.40825037355293	-1956.8786425268881	0.1110018617393645	175.13632452062953	111.93603451777757	0.2818533078328749	12.713077834458264	0.28056506599590625	0.26416301014062477	0.1887147213235462	0.2665572025399229	
1565000	-1783.9817238963228	-1967.1392185557008	183.15749465937807	-1967.1392185557008	0.07943063135227661	186.92213003671947	147.70017108686176	0.2818533078328749	7.482679940996285	0.28056506599590625	0.26846266045254386	0.1887147213235462	0.2622575522280038	
1566000	-1796.4975922040348	-1968.2375838635821	171.73999165954731	-1968.2375838635821	0.10342312232691907	175.5046270368887	121.09942532330678	0.2818533078328749	7.482679940996285	0.28056506599590625	0.26846266045254386	0.1887147213235462	0.2622575522280038	
1567000	-1795.9677149091751	-1969.5458860172962	173.57817110812104	-1969.5458860172962	0.0905881371432965	177.29202591027016	86.80831033667926	0.23107273264060482	7.482679940996285	0.28226340332041294	0.26846266045254386	0.1887147213235462	0.2605592149034971	
1568000	-1784.1056316223642	-1963.1799740492993	179.0743424269351	-1963.1799740492993	0.08756049933433618	183.4630098467456	123.8367445814189	0.11254101704184455	11.656063081035441	0.28226340332041294	0.26846266045254386	0.1887147213235462	0.2605592149034971	
1569000	-1790.0185159195833	-1958.228707988975	168.21019206939175	-1958.228707988975	0.1219848658523497	172.59885948920225	96.37083266713026	0.11254101704184455	11.656063081035441	0.28226340332041294	0.26846266045254386	0.1887147213235462	0.2605592149034971	
1570000	-1794.6425837267489	-1961.744759786058	167.1021760593092	-1961.744759786058	0.12342120847478417	171.4908434791197	101.30279400007299	0.11254101704184455	11.656063081035441	0.28226340332041294	0.26846266045254386	0.1887147213235462	0.2605592149034971	
1571000	-1803.788719199611	-1977.3879571380212	173.59923793841017	-1977.3879571380212	0.0938797345867345	177.98790535822067	148.12762285598356	0.11254101704184455	11.656063081035441	0.28226340332041294	0.26846266045254386	0.1887147213235462	0.2605592149034971	
1572000	-1779.6327872604234	-1961.4181753741616	181.7853881137382	-1961.4181753741616	0.08946174899016614	186.26665968431865	156.13840521747713	0.20514516781178266	11.656063081035441	0.28226340332041294	0.26846266045254386	0.1887147213235462	0.2605592149034971	
1573000	-1787.899993067966	-1961.0583276189666	173.1583345510006	-1961.0583276189666	0.10858069502529434	177.63960612158104	152.57899536501006	0.20514516781178266	11.656063081035441	0.28226340332041294	0.26846266045254386	0.1887147213235462	0.2605592149034971	
1574000	-1787.2582281268978	-1959.411501026876	172.15327289997813	-1959.411501026876	0.10751226622364503	176.7069268530959	92.95776506078847	0.277527550349094	11.656063081035441	0.28226340332041294	0.26846266045254386	0.1887147213235462	0.2605592149034971	
1575000	-1796.092999385833	-1968.0408967931228	171.94789740728964	-1968.0408967931228	0.10161210042586648	176.5015513604074	145.25430533263895	0.277527550349094	11.656063081035441	0.28226340332041294	0.29528593190531405	0.161891449870776	0.2605592149034971	
1576000	-1797.8483538256314	-1968.2516705734229	170.40331674779142	-1968.2516705734229	0.09542966915645631	174.95697070090918	137.36991878172188	0.277527550349094	11.656063081035441	0.28226340332041294	0.29528593190531405	0.161891449870776	0.2605592149034971	
1577000	-1799.6852132528236	-1968.1235006186757	168.4382873658521	-1968.1235006186757	0.11637630886205515	172.72007492147983	117.24129754366272	0.11265234452488328	11.022322493494922	0.28226340332041294	0.29528593190531405	0.161891449870776	0.2605592149034971	
1578000	-1792.361052741583	-1966.0946866171223	173.73363387553914	-1966.0946866171223	0.10098639723130359	178.01542143116689	112.83115975938301	0.11265234452488328	11.022322493494922	0.28226340332041294	0.27075816837151945	0.161891449870776	0.2850869784372917	
